km_start,km_end,typ_trav,typ_rail,qualite_acier,rayon,groupe,element_standard,frequence,reserve_usure_min,annee,km_a_meuler,longueur,bin
90.206884,90.26894,Acier (bêches longues),46 E1,R 350 HT,0.0,7,31542211,0.133,0.016343,1.5359962406015037,0.0,0.062055999999998335,1
90.240384,90.26894,Acier (bêches longues),46 E1,R 350 HT,150.0,8,31342211,0.075,0.0248649999999999,4.14416666666665,0.0,0.028555999999994697,4
90.26894,90.28894,Bois,46 E1,R 260,0.0,7,31532111,0.24,0.016343,0.8511979166666668,0.01999999999999602,0.01999999999999602,0
90.26894,90.26913400000001,Bois,46 E1,R 260,150.0,8,31332111,0.133,0.0248649999999999,2.3369360902255547,0.0,0.000194000000007577,2
90.26913400000001,90.28894,Bois,46 E1,R 260,0.0,9,31532111,0.24,0.031307499,1.6305989062500004,0.0,0.019805999999988444,1
90.28894,90.30813400000001,Bois,46 E1,R 260,0.0,7,31532111,0.24,0.016343,0.8511979166666668,0.019194000000013034,0.019194000000013034,0
90.28894,90.33894,Bois,46 E1,R 260,0.0,9,31532111,0.24,0.031307499,1.6305989062500004,0.0,0.04999999999999716,1
90.33894,90.371941,Acier (bêches longues),46 E1,R 260,0.0,9,31542111,0.25,0.031307499,1.56537495,0.0,0.03300100000001294,1
90.434441,90.59769100000001,Acier (bêches longues),46 E1,R 260,0.0,11,31542111,0.25,0.030804,1.5402,0.0,0.163250000000005,1
90.66444100000001,90.767441,Acier (bêches longues),46 E1,R 260,0.0,13,31542111,0.25,0.0314880005,1.574400025,0.0,0.10299999999999443,1
90.767441,90.93794100000001,Acier (bêches longues),46 E1,R 260,100.0,14,31442111,0.2,-0.0643649999999999,-4.0228124999999935,0.1705000000000041,0.1705000000000041,-5
90.93794100000001,90.99019100000001,Acier (bêches longues),46 E1,R 260,0.0,15,31542111,0.25,0.034393,1.71965,0.0,0.052250000000000796,1
90.99019100000001,91.16519100000001,Acier (bêches longues),46 E1,R 260,150.0,16,31342111,0.1,-0.065436,-8.179499999999999,0.17499999999999716,0.17499999999999716,<-5
